timestamp,master_1,master_2,master_3,master_4,master_5,master_6,follower_1,follower_2,follower_3,follower_4,follower_5,follower_6
1752382269.950701,1837,1932,1661,2784,2059,718,2296,1832,1498,2649,2205,1540
1752382269.961458,1838,1935,1661,2781,2059,718,2297,1835,1498,2646,2205,1540
1752382269.9716313,1840,1937,1661,2779,2059,718,2298,1837,1498,2644,2205,1540
1752382269.9820762,1841,1940,1661,2776,2059,718,2299,1841,1498,2640,2205,1540
1752382269.9914317,1842,1943,1661,2774,2059,718,2300,1844,1498,2638,2205,1540
1752382270.002382,1844,1946,1661,2771,2059,718,2302,1847,1498,2635,2205,1540
1752382270.0124342,1846,1948,1661,2769,2059,718,2304,1849,1498,2633,2205,1540
1752382270.0220544,1847,1951,1661,2767,2059,718,2305,1853,1498,2631,2205,1540
1752382270.0330799,1848,1954,1661,2764,2059,718,2306,1856,1498,2628,2205,1540
1752382270.0424495,1850,1956,1661,2762,2059,718,2308,1858,1498,2626,2205,1540
1752382270.0526705,1851,1957,1661,2758,2058,718,2309,1859,1498,2621,2204,1540
1752382270.0629523,1852,1959,1662,2756,2058,718,2310,1862,1499,2619,2204,1540
1752382270.0739863,1853,1960,1662,2753,2058,718,2311,1863,1499,2616,2204,1540
1752382270.0842927,1854,1962,1662,2751,2058,718,2312,1865,1499,2614,2204,1540
1752382270.0946205,1855,1963,1662,2749,2058,718,2313,1866,1499,2612,2204,1540
1752382270.10522,1856,1965,1662,2747,2058,718,2314,1868,1499,2610,2204,1540
1752382270.1152647,1857,1966,1662,2746,2058,718,2315,1869,1499,2609,2204,1540
1752382270.1257868,1858,1967,1661,2744,2058,718,2316,1870,1498,2607,2204,1540
1752382270.1362317,1859,1968,1661,2742,2058,718,2317,1872,1498,2604,2204,1540
1752382270.1459124,1859,1968,1661,2740,2058,718,2317,1872,1498,2602,2204,1540
1752382270.1559148,1859,1968,1661,2739,2058,718,2317,1872,1498,2601,2204,1540
1752382270.1667445,1859,1968,1661,2738,2058,718,2317,1872,1498,2600,2204,1540
1752382270.1761723,1859,1969,1661,2738,2058,718,2317,1873,1498,2600,2204,1540
1752382270.1868856,1859,1969,1661,2737,2058,718,2317,1873,1498,2599,2204,1540
1752382270.19646,1859,1969,1661,2737,2058,718,2317,1873,1498,2599,2204,1540
1752382270.2067416,1859,1969,1661,2737,2058,718,2317,1873,1498,2599,2204,1540
1752382270.2177453,1859,1970,1661,2736,2058,718,2317,1874,1498,2598,2204,1540
1752382270.228542,1858,1970,1661,2735,2058,718,2316,1874,1498,2597,2204,1540
1752382270.2388134,1858,1970,1661,2734,2058,718,2316,1874,1498,2596,2204,1540
1752382270.2490919,1858,1970,1662,2733,2058,718,2316,1874,1499,2595,2204,1540
1752382270.2589214,1858,1971,1662,2732,2058,718,2316,1875,1499,2594,2204,1540
1752382270.2693594,1858,1971,1662,2731,2058,718,2316,1875,1499,2593,2204,1540
1752382270.279738,1858,1971,1663,2729,2058,718,2316,1875,1500,2591,2204,1540
1752382270.2906008,1858,1972,1663,2728,2058,718,2316,1876,1500,2590,2204,1540
1752382270.3010414,1858,1973,1663,2727,2058,718,2316,1877,1500,2589,2204,1540
1752382270.3113892,1858,1973,1663,2726,2058,718,2316,1877,1500,2588,2204,1540
1752382270.3219643,1859,1974,1663,2725,2058,718,2317,1878,1500,2587,2204,1540
1752382270.3315752,1859,1975,1663,2724,2058,718,2317,1879,1500,2586,2204,1540
1752382270.3421154,1859,1976,1663,2723,2059,718,2317,1880,1500,2584,2205,1540
